11576,A soccer referee is holding a yellow flag.,A referee holds a flag.,entailment
11577,A man on a jet ski soars through the waves.,The man is putting on suntan lotion.,contradiction
11578,The six kids are in the shade of a leafy green tree.,Six kids place inside.,contradiction
11579,A man is painting a portrait of an outside scene that includes a street sign with a bicycle chained to it.,A man is painting a landscape of an outdoors area.,entailment
11580,Man riding a bucking bronco!,Woman wrestles alligator!,contradiction
11581,The young man is waiting with others on the sidewalk.,There is a young person talking with others near the bustop,neutral
11582,Children playing on a playground sliding down a slide.,There are children playing.,entailment
11583,"Two men in shorts, sleeveless shirts, and sandals hold plastic cups of iced tea in front of a clock tower labeled' Farmers Market.'",Men in shorts at a market,entailment
11584,A woman in a green wig hula-hoops in front of a crowd.,A woman shakes her hips.,entailment
11585,Kids rush for a soccer ball during a game.,kids are playing baseball in a field.,contradiction
11586,"A man wearing black with a gray hat, holding a pitchfork, directs a horse-drawn cart.",The woman in a blue dress is hitching a horse to a cart.,contradiction
11587,Three people are walking in a canyon.,Three men are talking while they walk outside.,neutral
11588,A woman asking for directions in front of a colorful map.,A lady is asking for directions to her meeting,entailment
11589,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The boy ate the entire apple.,contradiction
11590,Two women are observing something at a meeting.,A boy is playing on his phone.,contradiction
11591,A man in a suit and with a name tag and red tie stands in a dining area.,A young lady serving food.,contradiction
11592,A marine in dress uniform is about to walk across the street with two little girls.,A marine holds two children's hands as they wait for a car to go by.,neutral
11593,A man wearing a wedding band is pouring a white liquid into a cup of brown liquid.,there is one man in this picture,entailment
11594,two dogs playing,There are two animals in this picture.,entailment
11595,A person in a blue kayak is navigating rapids in a river.,A man playing ping pong at a tournament.,contradiction
11596,There is an oriental man climbing up a mountain.,There is a British man climbing down a mountain.,contradiction
11597,"A man carrying a load of fresh direct boxes on car with wheels in the city streets, as a woman walks towards him.",A man delivers groceries to shut-in seniors in the city.,neutral
11598,"A man and a woman make funny faces while running in a race, they have yellow numbers on their chests.",A man and a woman make funny faces while running in a race.,entailment
11599,Man in army uniform speaking to two asian men in suits.,One military man lectures two suited men about martial law.,neutral
11600,Biker with helmet riding red dirt bike in the woods.,The man is walking slowly alongside his bike.,contradiction
11601,A man leaning on his chair while an old couple dances next to him.,A man sitting while people dance.,entailment
11602,A hair dresser is applying permed on a client's hair in a salon.,A lady is setting someones hair on fire.,contradiction
11603,Man in gray and blue coat blows bubbles.,A man is wearing gray,entailment
11604,A belly dancer wearing a red and gold costume stands with her arms above her head.,A gorilla dressed as a belly dancer overturns a table.,contradiction
11605,Asian men are participating in some kind of activity wearing traditional garb.,A group of asian men wearing traditional garb practicing karate with one another.,neutral
11606,"A middle-aged woman attired in a red skirt, brown blouse engaged in making pottery.",A duck is swimming in a pond.,contradiction
11607,Dark image of men playing bongo drums and drinking,The men are playing music,entailment
11608,two teenage females are posing near a body of water.,Two teens are posing in bikinis near the ocean,neutral
11609,The dog and her puppies lay on a blanket.,Dog likes blanket,neutral
11610,"The players of the baseball team are standing on the field, with many people watching from the stands.",The team is really good at baseball.,neutral
11611,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.",A man is rapping at a hip hop show,contradiction
11612,"Many people of Indian descent wearing bright, colorful clothing& walking up steep flights of stairs.",A group of Russians are jogging in the park.,contradiction
11613,A young female swimming in a pool.,A boy swings on the monkey bars.,contradiction
11614,Hispanic woman wearing a red plaid shirt works on sewing an article of clothing.,Woman wearing a shirt sewing some jeans.,neutral
11615,Protesters wearing yellow scarves and helmets form a human wall for other protesters carrying a variety of flags.,The protesters in yellow are the protection for the other protesters.,neutral
11616,Two young men write in their journals in an airport.,Two young men are playing video games while waiting for their plane.,contradiction
11617,Three males are drinking beer.,College buddies enjoy draft beer together.,neutral
11618,A young teenage woman walking.,The girl is walking.,entailment
11619,"An urban, outdoor, daytime setting shows a building with blue walls and prominent graffiti; with two pallets leaning against the building and a sign overhead that says ""TAY SHING CORP. 1 ALLEN ST."".","A set of pallets is stacked against a building, blocking the fire exit and posing a risk",neutral
11620,Woman with green sweater and sunglasses smiling,A woman with a green sweater has a happy expression.,entailment
